,time,,x1,y1,z1,x2,y2,z2
5883,65.355,1.75697E+12,144.110123,86.22995,548.93811,142.56488,49.17223,549.068359
5884,65.366,1.75697E+12,144.08934,86.373817,548.48822,142.560928,49.290855,549.044006
5885,65.377,1.75697E+12,144.096527,86.44236,548.432251,142.502304,49.24786,549.094055
5886,65.388,1.75697E+12,144.149628,86.32872,548.608215,142.536362,49.218113,549.027649
5887,65.4,1.75697E+12,144.1427,86.560982,548.478394,142.571426,49.318874,549.016296
5888,65.411,1.75697E+12,144.057587,86.434334,548.590637,142.607025,49.356358,548.992493
5889,65.422,1.75697E+12,144.117371,86.435822,548.432251,142.566269,49.23151,548.953979
5890,65.433,1.75697E+12,144.228287,86.369339,548.55835,142.597641,49.253262,549.028381
5891,65.444,1.75697E+12,144.134445,86.3162,548.607361,142.593948,49.307785,548.970093
5892,65.455,1.75697E+12,144.086182,86.471962,548.477356,142.607422,49.11491,549.196533
5893,65.466,1.75697E+12,144.144211,86.393929,548.581848,142.470108,49.383869,548.937073
5894,65.477,1.75697E+12,144.139481,86.385529,548.55127,142.507751,49.219788,549.094543
5895,65.488,1.75697E+12,144.121979,86.427689,548.544189,142.588501,49.214363,549.073853
5896,65.5,1.75697E+12,144.125061,86.262329,548.68689,142.467148,49.155014,549.070129
5897,65.511,1.75697E+12,144.066818,86.374878,548.586914,142.545212,49.39167,548.982483
5898,65.522,1.75697E+12,144.139481,86.385529,548.55127,142.457748,49.219574,549.054321
5899,65.533,1.75697E+12,144.096161,86.332764,548.685547,142.578369,49.30706,549.044739
5900,65.544,1.75697E+12,144.119217,86.382698,548.488037,142.545715,49.248962,548.941711
5901,65.555,1.75697E+12,144.159073,86.353531,548.546692,142.52124,49.206608,549.104492
5902,65.566,1.75697E+12,144.130203,86.459137,548.691833,142.496201,49.168953,549.075684
5903,65.577,1.75697E+12,144.076279,86.52803,548.484924,142.645538,49.225189,549.073975
5904,65.588,1.75697E+12,144.157043,86.383011,548.663757,142.580566,49.208992,549.077759
5905,65.6,1.75697E+12,144.120331,86.367775,548.450134,142.56987,49.197968,548.98938
5906,65.611,1.75697E+12,144.065445,86.430618,548.455139,142.598984,49.152306,549.029602
5907,65.622,1.75697E+12,144.142532,86.32972,548.609497,142.599625,49.246071,548.986694
5908,65.633,1.75697E+12,144.115814,86.356964,548.589539,142.583298,49.212425,549.077698
5909,65.644,1.75697E+12,144.06636,86.32933,548.699219,142.528625,49.18856,549.031372
5910,65.655,1.75697E+12,144.104218,86.355247,548.714966,142.555435,49.225216,549.013611
5911,65.666,1.75697E+12,144.141068,86.096527,548.76532,142.544312,49.534275,549.003296
5912,65.677,1.75697E+12,143.989319,84.579826,548.790222,142.517639,51.344505,548.986755
5913,65.688,1.75697E+12,144.178711,83.088165,548.523865,142.527908,52.449673,549.341675
5914,65.7,1.75697E+12,144.281448,81.98513,548.817627,142.519089,53.33173,549.298462
5915,65.711,1.75697E+12,144.005844,80.653801,548.98584,142.360397,55.11216,549.073486
5916,65.722,1.75697E+12,144.040955,79.728912,548.628967,142.485992,55.228889,549.163696
5917,65.733,1.75697E+12,144.482452,79.424904,548.448181,142.838852,55.509045,548.928955
5918,65.744,1.75697E+12,144.126724,79.69426,548.506531,142.834412,55.492771,549.225281
5919,65.755,1.75697E+12,143.946777,79.729973,548.518738,142.736252,55.561737,549.16925
5920,65.766,1.75697E+12,144.304596,79.778763,548.374084,142.725906,55.492981,549.305786
5921,65.777,1.75697E+12,144.155823,79.744408,548.406738,142.714645,55.483269,549.235291
5922,65.788,1.75697E+12,143.957947,79.8787,548.491455,142.56575,55.496552,549.016541
5923,65.8,1.75697E+12,144.232285,79.831245,548.267151,142.745743,55.473736,549.145142
5924,65.811,1.75697E+12,144.319519,79.577026,548.509338,142.834427,55.44854,549.201965
5925,65.822,1.75697E+12,144.174332,79.937111,548.302795,142.697525,55.544342,549.215942
5926,65.833,1.75697E+12,144.262848,79.855225,548.306396,142.702789,55.587776,549.1521
5927,65.844,1.75697E+12,144.268738,79.827881,548.35022,142.694107,55.510033,549.088379
5928,65.855,1.75697E+12,144.226227,79.751976,548.411743,142.64389,55.44046,549.277649
5929,65.866,1.75697E+12,144.318588,79.827278,548.317627,142.749252,55.507477,549.223938
5930,65.877,1.75697E+12,144.310364,79.789902,548.506531,142.714645,55.483269,549.235291
5931,65.888,1.75697E+12,144.222626,79.827942,548.36554,142.630264,55.532345,549.22406
5932,65.9,1.75697E+12,144.238281,79.879105,548.289124,142.624374,55.52079,549.092773
5933,65.911,1.75697E+12,144.224243,79.768661,548.411621,142.683105,55.486176,549.05957
5934,65.922,1.75697E+12,144.200806,79.75708,548.378174,142.608368,55.474819,549.209045
5935,65.933,1.75697E+12,144.204941,79.835701,548.292908,142.600906,55.410957,549.253845
5936,65.944,1.75697E+12,144.226776,79.788589,548.389526,142.66864,55.484566,549.242065
5937,65.955,1.75697E+12,144.299896,79.733749,548.423645,142.706818,55.476715,549.062012
5938,65.966,1.75697E+12,144.2453,79.775803,548.413635,142.693817,55.530983,549.007324
5939,65.977,1.75697E+12,144.182434,79.81279,548.395081,142.664688,55.458054,549.193359
5940,65.988,1.75697E+12,144.230942,79.695656,548.487305,142.793121,55.465462,549.201599
5941,66,1.75697E+12,144.304596,79.778763,548.374084,142.798874,55.482906,549.176453
5942,66.011,1.75697E+12,144.29274,79.749588,548.334167,142.653671,55.467548,549.030762
5943,66.022,1.75697E+12,144.285919,79.59642,548.499878,142.66716,55.385376,549.114807
5944,66.033,1.75697E+12,144.268799,79.80574,548.357239,142.758667,55.52449,548.99292
5945,66.044,1.75697E+12,144.189133,79.641418,548.484131,142.752869,55.4842,549.183228
5946,66.055,1.75697E+12,144.220932,79.76619,548.415405,142.788239,55.435093,549.231873
5947,66.066,1.75697E+12,144.244034,79.972336,548.334045,142.685471,55.450493,549.248108
5948,66.077,1.75697E+12,144.302734,79.673599,548.486877,142.701096,55.379192,549.110229
5949,66.088,1.75697E+12,144.230362,79.769745,548.408447,142.714645,55.483269,549.235291
5950,66.1,1.75697E+12,144.229614,79.895241,548.291443,142.717834,55.46722,549.224609
5951,66.111,1.75697E+12,144.246155,79.768661,548.62561,142.661514,55.474102,549.204041
5952,66.122,1.75697E+12,144.276245,79.931961,548.480652,142.742233,55.436386,549.238708
5953,66.133,1.75697E+12,144.226013,79.870499,548.302368,142.706818,55.476715,549.062012
5954,66.144,1.75697E+12,144.229385,79.728813,548.452454,142.706818,55.476715,549.062012
5955,66.155,1.75697E+12,144.311264,79.675003,548.407532,142.646072,55.370846,549.262695
5956,66.166,1.75697E+12,144.283401,79.693604,548.511353,142.764786,55.460682,549.188477
5957,66.177,1.75697E+12,144.255783,79.83432,548.56897,142.696121,55.498306,549.192627
5958,66.188,1.75697E+12,144.291534,79.857407,548.294495,142.639465,55.441601,549.239746
5959,66.2,1.75697E+12,144.225113,79.790611,548.404541,142.743439,55.506416,548.959839
5960,66.211,1.75697E+12,144.311264,79.675003,548.407532,142.661514,55.474102,549.204041
5961,66.222,1.75697E+12,144.201324,79.759224,548.445984,142.714645,55.483269,549.235291
5962,66.233,1.75697E+12,144.278839,79.809525,548.349792,142.772537,55.45348,549.274841
5963,66.244,1.75697E+12,144.173935,79.852097,548.614868,142.749252,55.507477,549.223938
5964,66.255,1.75697E+12,144.228745,79.759003,548.459778,142.703308,55.442982,548.983215
5965,66.266,1.75697E+12,144.200195,79.757294,548.431824,142.642593,55.414013,549.07373
5966,66.277,1.75697E+12,144.277222,79.783531,548.303101,142.70401,55.435455,549.290771
5967,66.288,1.75697E+12,144.223129,79.76297,548.364441,142.739975,55.456371,549.282532
5968,66.3,1.75697E+12,144.301819,79.842529,548.306946,142.696121,55.498306,549.192627
5969,66.311,1.75697E+12,144.261581,79.737839,548.357056,142.672211,55.452507,549.073364
5970,66.322,1.75697E+12,144.137131,79.758202,548.468445,142.733994,55.469406,549.034546
5971,66.333,1.75697E+12,144.264923,79.868256,548.291809,142.683395,55.531628,549.219055
5972,66.344,1.75697E+12,144.330551,79.775093,548.515625,142.685471,55.450493,549.248108
5973,66.355,1.75697E+12,144.28418,79.907112,548.522888,142.717621,55.435364,549.253906
5974,66.366,1.75697E+12,144.330551,79.777458,548.588074,142.736252,55.561737,549.16925
5975,66.377,1.75697E+12,144.25705,79.71524,548.38269,142.672211,55.452507,549.073364
5976,66.388,1.75697E+12,144.2939,79.685898,548.401733,142.754639,55.544487,548.972534
5977,66.4,1.75697E+12,144.272827,79.761673,548.327881,142.772537,55.45348,549.274841
5978,66.411,1.75697E+12,144.206421,79.700462,548.506958,142.738617,55.459663,549.279358
5979,66.422,1.75697E+12,144.296951,79.808022,548.56665,142.672211,55.452507,549.073364
5980,66.433,1.75697E+12,144.239304,79.730309,548.464172,142.676971,55.413548,549.081665
5981,66.444,1.75697E+12,144.2202,79.788719,548.391602,142.589447,55.40485,549.04248
5982,66.455,1.75697E+12,144.211258,79.833099,548.347229,142.732224,55.566006,549.212036
5983,66.466,1.75697E+12,144.11969,79.690483,548.54657,142.736542,55.540794,549.250305
5984,66.477,1.75697E+12,144.345642,79.826378,548.530823,142.749252,55.507477,549.223938
5985,66.488,1.75697E+12,144.203278,79.84446,548.395386,142.703308,55.442982,548.983215
5986,66.5,1.75697E+12,144.132538,79.774559,548.435974,142.669205,55.420757,548.9953
5987,66.511,1.75697E+12,144.222626,79.827942,548.36554,142.640808,55.456062,549.287964
5988,66.522,1.75697E+12,144.305939,79.73748,548.417664,142.714478,55.535755,549.204712
5989,66.533,1.75697E+12,144.240128,79.732864,548.444519,142.717834,55.46722,549.224609
5990,66.544,1.75697E+12,144.299347,79.906868,548.460388,142.768585,55.493614,549.023193
5991,66.555,1.75697E+12,144.20903,79.924698,548.250244,142.641693,55.494984,549.063293
5992,66.566,1.75697E+12,144.231552,79.845695,548.366333,142.800537,55.460705,549.048401
5993,66.577,1.75697E+12,144.255524,79.632782,548.492554,142.66864,55.484566,549.242065
5994,66.588,1.75697E+12,144.161911,79.792145,548.40741,142.70401,55.435455,549.290771
5995,66.6,1.75697E+12,144.285049,79.822937,548.57135,142.612427,55.459595,549.055298
5996,66.611,1.75697E+12,144.308975,79.734818,548.344482,142.565933,55.444061,549.047119
5997,66.622,1.75697E+12,144.293259,79.835167,548.317627,142.672211,55.452507,549.073364
5998,66.633,1.75697E+12,144.272247,79.804512,548.357361,142.632324,55.431137,549.201721
5999,66.644,1.75697E+12,144.21373,79.62841,548.564819,142.661331,55.526588,549.173462
6000,66.655,1.75697E+12,144.178101,79.740181,548.625061,142.724777,55.376999,549.245483
6001,66.666,1.75697E+12,144.235031,79.734413,548.433167,142.66629,55.462875,549.092712
6002,66.677,1.75697E+12,144.254883,79.921791,548.238037,142.586594,55.517056,549.045227
6003,66.688,1.75697E+12,144.251205,79.733925,548.364685,142.749252,55.507477,549.223938
6004,66.7,1.75697E+12,144.220932,79.76619,548.415405,142.661514,55.474102,549.204041
6005,66.711,1.75697E+12,144.163223,79.789619,548.426208,142.772537,55.45348,549.274841
6006,66.722,1.75697E+12,144.270981,79.787659,548.375793,142.706818,55.476715,549.062012
6007,66.733,1.75697E+12,144.14212,79.847557,548.37146,142.697922,55.401577,549.204956
6008,66.744,1.75697E+12,144.172211,79.691231,548.528198,142.650177,55.443695,548.988281
6009,66.755,1.75697E+12,144.263062,79.763092,548.404602,142.696121,55.498306,549.192627
6010,66.766,1.75697E+12,144.2939,79.685898,548.401733,142.710312,55.443649,549.285889
6011,66.777,1.75697E+12,144.255188,79.975632,548.180481,142.81102,55.524376,549.18512
6012,66.788,1.75697E+12,144.240738,79.813454,548.358337,142.68483,55.458923,549.147034
6013,66.8,1.75697E+12,144.267014,79.703903,548.466492,142.660797,55.485573,549.098755
6014,66.811,1.75697E+12,144.240738,79.813454,548.358337,142.749252,55.507477,549.223938
6015,66.822,1.75697E+12,144.215897,79.810127,548.370178,142.679871,55.511547,549.216064
6016,66.833,1.75697E+12,144.214294,79.676918,548.459229,142.639023,55.446072,549.242432
6017,66.844,1.75697E+12,144.221268,79.857849,548.371643,142.65921,55.506771,549.018738
6018,66.855,1.75697E+12,144.228775,79.842278,548.370911,142.751694,55.492081,548.970703
6019,66.866,1.75697E+12,144.248871,79.873932,548.216125,142.660645,55.576557,549.119385
6020,66.877,1.75697E+12,144.282883,79.765465,548.320496,142.696121,55.498306,549.192627
6021,66.888,1.75697E+12,144.266953,79.764565,548.401733,142.703247,55.50877,549.230713
6022,66.9,1.75697E+12,144.140961,79.837555,548.382507,142.685471,55.440304,549.233032
6023,66.911,1.75697E+12,144.272827,79.761673,548.327881,142.555893,55.511261,548.989258
6024,66.922,1.75697E+12,144.268799,79.80574,548.357239,142.619064,55.44334,549.042114
6025,66.933,1.75697E+12,144.218231,79.806084,548.39032,142.834747,55.473965,549.232056
6026,66.944,1.75697E+12,144.293518,79.898926,548.470825,142.736252,55.561737,549.16925
6027,66.955,1.75697E+12,144.252518,79.674072,548.519714,142.725357,55.414734,549.016418
6028,66.966,1.75697E+12,144.208084,79.859726,548.336487,142.607651,55.47641,549.067505
6029,66.977,1.75697E+12,144.272827,79.761673,548.327881,142.640961,55.500866,549.057129
6030,66.988,1.75697E+12,144.2939,79.685898,548.401733,142.657227,55.517635,549.267395
6031,67,1.75697E+12,144.303116,79.778198,548.375122,142.739487,55.516399,549.209473
6032,67.011,1.75697E+12,144.221268,79.857849,548.371643,142.785873,55.53717,549.121765
6033,67.022,1.75697E+12,144.242722,79.835518,548.350769,142.663879,55.469975,549.088379
6034,67.033,1.75697E+12,144.246994,79.734016,548.38739,142.703308,55.442982,548.983215
6035,67.044,1.75697E+12,144.2202,79.788719,548.391602,142.736542,55.540794,549.250305
6036,67.055,1.75697E+12,144.314972,79.782677,548.366394,142.714645,55.483269,549.235291
6037,67.066,1.75697E+12,144.330551,79.777458,548.588074,142.749252,55.507477,549.223938
6038,67.077,1.75697E+12,144.263062,79.763092,548.404602,142.6754,55.436459,549.062683
6039,67.088,1.75697E+12,144.143265,79.808388,548.450439,142.706818,55.476715,549.062012
6040,67.1,1.75697E+12,144.278839,79.809525,548.349792,142.706818,55.476715,549.062012
6041,67.111,1.75697E+12,144.266235,79.75666,548.335449,142.648499,55.528362,549.149353
6042,67.122,1.75697E+12,144.257202,79.781776,548.386658,142.772537,55.45348,549.274841
6043,67.133,1.75697E+12,144.246994,79.734016,548.38739,142.749252,55.507477,549.223938
6044,67.144,1.75697E+12,144.201324,79.759224,548.445984,142.756805,55.424049,549.101746
6045,67.155,1.75697E+12,144.145065,79.769348,548.383667,142.629578,55.468277,549.019104
6046,67.166,1.75697E+12,144.128464,79.940025,548.314941,142.734924,55.397518,549.208191
6047,67.177,1.75697E+12,144.264923,79.868256,548.291809,142.730011,55.48896,549.16925
6048,67.188,1.75697E+12,144.312851,79.794426,548.575867,142.696121,55.498306,549.192627
6049,67.2,1.75697E+12,144.293259,79.835167,548.317627,142.672211,55.452507,549.073364
6050,67.211,1.75697E+12,144.140961,79.837555,548.382507,142.706818,55.476715,549.062012
6051,67.222,1.75697E+12,144.214508,79.852844,548.325073,142.661514,55.474102,549.204041
6052,67.233,1.75697E+12,144.295822,79.794678,548.285034,142.763718,55.448505,549.356934
6053,67.244,1.75697E+12,144.218292,79.746216,548.437561,142.72879,55.476433,549.264404
6054,67.255,1.75697E+12,144.254883,79.921791,548.238037,142.61319,55.508068,549.025513
6055,67.266,1.75697E+12,144.278839,79.809525,548.349792,142.594879,55.35535,549.012634
6056,67.277,1.75697E+12,144.291473,79.750626,548.408447,142.676346,55.431217,549.033325
6057,67.288,1.75697E+12,144.277451,79.701332,548.465698,142.696121,55.498306,549.192627
6058,67.3,1.75697E+12,144.295822,79.794678,548.285034,142.685471,55.450493,549.248108
6059,67.311,1.75697E+12,144.149353,79.792534,548.411194,142.648499,55.528362,549.149353
6060,67.322,1.75697E+12,144.189667,79.76149,548.417786,142.706818,55.476715,549.062012
6061,67.333,1.75697E+12,144.222626,79.827942,548.36554,142.643036,55.409542,549.071106
6062,67.344,1.75697E+12,144.25,79.758171,548.414246,142.692612,55.474449,549.150208
6063,67.355,1.75697E+12,144.220001,79.916763,548.180054,142.739151,55.542557,549.204102
6064,67.366,1.75697E+12,144.278839,79.809525,548.349792,142.749252,55.507477,549.223938
6065,67.377,1.75697E+12,144.297318,79.791107,548.28833,142.695511,55.398506,549.124329
6066,67.388,1.75697E+12,144.281723,79.79171,548.367859,142.653671,55.467548,549.030762
6067,67.4,1.75697E+12,144.161285,79.779938,548.437195,142.661514,55.474102,549.204041
6068,67.411,1.75697E+12,144.177826,79.736671,548.50061,142.626724,55.50238,549.184814
6069,67.422,1.75697E+12,144.270782,79.849571,548.309753,142.714645,55.483269,549.235291
6070,67.433,1.75697E+12,144.244003,79.775314,548.414551,142.706818,55.476715,549.062012
6071,67.444,1.75697E+12,144.222443,79.828957,548.405579,142.735397,55.324917,549.136292
6072,67.455,1.75697E+12,144.268692,79.863174,548.295959,142.706818,55.476715,549.062012
6073,67.466,1.75697E+12,144.218231,79.806084,548.39032,142.66864,55.484566,549.242065
6074,67.477,1.75697E+12,144.288574,79.705528,548.45752,142.579193,55.431858,549.206787
6075,67.488,1.75697E+12,144.268799,79.80574,548.357239,142.738617,55.459663,549.279358
6076,67.5,1.75697E+12,144.17952,79.729424,548.485046,142.6754,55.436459,549.062683
6077,67.511,1.75697E+12,144.257126,79.775955,548.317871,142.688766,55.568642,548.967712
6078,67.522,1.75697E+12,144.2202,79.788719,548.391602,142.749252,55.507477,549.223938
6079,67.533,1.75697E+12,144.228027,79.749886,548.43042,142.719788,55.431999,549.141296
6080,67.544,1.75697E+12,144.23349,79.804306,548.295532,142.661514,55.474102,549.204041
6081,67.555,1.75697E+12,144.304596,79.778763,548.374084,142.607651,55.47641,549.067505
6082,67.566,1.75697E+12,144.266296,79.764313,548.402222,142.676971,55.413548,549.081665
6083,67.577,1.75697E+12,144.263062,79.763092,548.404602,142.749252,55.507477,549.223938
6084,67.588,1.75697E+12,144.270782,79.849571,548.309753,142.674561,55.369099,549.313782
6085,67.6,1.75697E+12,144.208847,79.887413,548.306702,142.696121,55.498306,549.192627
6086,67.611,1.75697E+12,144.301926,79.86132,548.286865,142.683105,55.55257,549.138
6087,67.622,1.75697E+12,144.220901,79.764656,548.363403,142.676971,55.413548,549.081665
6088,67.633,1.75697E+12,144.25325,79.895782,548.191345,142.683472,55.462215,549.14386
6089,67.644,1.75697E+12,144.209976,79.90406,548.288574,142.674835,55.39249,549.288452
6090,67.655,1.75697E+12,144.27916,79.681793,548.411011,142.749252,55.507477,549.223938
6091,67.666,1.75697E+12,144.274475,79.787605,548.374634,142.650864,55.426285,549.25946
6092,67.677,1.75697E+12,144.150665,79.829659,548.387695,142.706818,55.476715,549.062012
6093,67.688,1.75697E+12,144.264069,79.869965,548.253479,142.666733,55.362537,549.140503
6094,67.7,1.75697E+12,144.266296,79.764313,548.402222,142.749252,55.507477,549.223938
6095,67.711,1.75697E+12,144.298599,79.730904,548.352112,142.788239,55.435093,549.231873
6096,67.722,1.75697E+12,144.221588,79.747276,548.451965,142.743927,55.566074,549.10321
6097,67.733,1.75697E+12,144.303207,79.802605,548.312317,142.653671,55.467548,549.030762
6098,67.744,1.75697E+12,144.337357,79.730431,548.414673,142.706818,55.476715,549.062012
6099,67.755,1.75697E+12,144.21373,79.62841,548.564819,142.749252,55.507477,549.223938
6100,67.766,1.75697E+12,144.304596,79.778763,548.374084,142.661331,55.526588,549.173462
6101,67.777,1.75697E+12,144.264069,79.869965,548.253479,142.714645,55.483269,549.235291
6102,67.788,1.75697E+12,144.268692,79.863174,548.295959,142.648102,55.51133,549.095154
6103,67.8,1.75697E+12,144.263199,79.880692,548.279114,142.722351,55.429924,549.02655
6104,67.811,1.75697E+12,144.268799,79.80574,548.357239,142.648499,55.528362,549.149353
6105,67.822,1.75697E+12,144.130157,79.78772,548.43927,142.686829,55.447201,549.251282
6106,67.833,1.75697E+12,144.240128,79.732864,548.444519,142.736252,55.561737,549.16925
6107,67.844,1.75697E+12,144.286423,79.771904,548.387451,142.703247,55.50877,549.230713
6108,67.855,1.75697E+12,144.2202,79.788719,548.391602,142.565933,55.444061,549.047119
6109,67.866,1.75697E+12,144.140488,79.77742,548.376587,142.60054,55.468269,549.035767
6110,67.877,1.75697E+12,144.187515,79.818832,548.386963,142.632324,55.431137,549.201721
6111,67.888,1.75697E+12,144.20549,79.714775,548.400391,142.66864,55.484566,549.242065
6112,67.9,1.75697E+12,144.317261,79.722855,548.429504,142.655624,55.538826,549.187439
6113,67.911,1.75697E+12,144.278839,79.809525,548.349792,142.701645,55.537529,549.180664
6114,67.922,1.75697E+12,144.218231,79.806084,548.39032,142.706818,55.476715,549.062012
6115,67.933,1.75697E+12,144.279297,79.748329,548.414978,142.749252,55.507477,549.223938
6116,67.944,1.75697E+12,144.323334,79.78347,548.287781,142.745743,55.473736,549.145142
6117,67.955,1.75697E+12,144.253357,79.797394,548.371277,142.682785,55.47773,549.271179
6118,67.966,1.75697E+12,144.301819,79.842529,548.306946,142.696121,55.498306,549.192627
6119,67.977,1.75697E+12,144.184982,79.93866,548.301025,142.701004,55.403698,549.212708
6120,67.988,1.75697E+12,144.146515,79.804184,548.346069,142.749252,55.507477,549.223938
6121,68,1.75697E+12,144.191925,79.853096,548.371643,142.650085,55.507168,549.22937
6122,68.011,1.75697E+12,144.278839,79.809525,548.349792,142.714478,55.535755,549.204712
6123,68.022,1.75697E+12,144.278412,79.866844,548.288818,142.696121,55.498306,549.192627
6124,68.033,1.75697E+12,144.272827,79.761673,548.327881,142.653671,55.467548,549.030762
6125,68.044,1.75697E+12,144.236053,79.874283,548.294983,142.573578,55.503101,549.189819
6126,68.055,1.75697E+12,144.26268,79.815315,548.274048,142.661514,55.474102,549.204041
6127,68.066,1.75697E+12,144.325348,79.786591,548.358765,142.649643,55.578609,549.120789
6128,68.077,1.75697E+12,144.261917,79.762665,548.405457,142.785873,55.53717,549.121765
6129,68.088,1.75697E+12,144.211365,79.769707,548.468994,142.750214,55.448898,549.260864
6130,68.1,1.75697E+12,144.202469,79.759651,548.445129,142.687561,55.458206,549.007324
6131,68.111,1.75697E+12,144.290207,79.898682,548.250916,142.696472,55.548897,549.137573
6132,68.122,1.75697E+12,144.32933,79.831329,548.309753,142.798874,55.482906,549.176453
6133,68.133,1.75697E+12,144.299881,79.731392,548.351196,142.736252,55.561737,549.16925
6134,68.144,1.75697E+12,144.162338,79.805214,548.409912,142.693817,55.530983,549.007324
6135,68.155,1.75697E+12,144.208084,79.859726,548.336487,142.648499,55.461967,549.070923
6136,68.166,1.75697E+12,144.266876,79.854073,548.306274,142.70401,55.435455,549.290771
6137,68.177,1.75697E+12,144.259247,79.943642,548.213257,142.745743,55.473736,549.145142
6138,68.188,1.75697E+12,144.146515,79.804184,548.346069,142.739975,55.456371,549.282532
6139,68.2,1.75697E+12,144.207825,79.613113,548.508118,142.696182,55.428898,549.117493
6140,68.211,1.75697E+12,144.305893,79.779243,548.373108,142.662064,55.50552,549.119263
6141,68.222,1.75697E+12,144.26268,79.815315,548.274048,142.730118,55.422714,549.112976
6142,68.233,1.75697E+12,144.281723,79.79171,548.367859,142.679871,55.511547,549.216064
6143,68.244,1.75697E+12,144.271896,79.88279,548.511902,142.661514,55.474102,549.204041
6144,68.255,1.75697E+12,144.180984,79.691666,548.50824,142.685471,55.450493,549.248108
6145,68.266,1.75697E+12,144.314972,79.782677,548.366394,142.714645,55.483269,549.235291
6146,68.277,1.75697E+12,144.258926,79.820404,548.269836,142.693817,55.530983,549.007324
6147,68.288,1.75697E+12,144.18689,79.873123,548.259033,142.798874,55.482906,549.176453
6148,68.3,1.75697E+12,144.228775,79.645805,548.466248,142.763,55.447186,549.284851
6149,68.311,1.75697E+12,144.266235,79.75666,548.335449,142.685471,55.450493,549.248108
6150,68.322,1.75697E+12,144.314972,79.782677,548.366394,142.676971,55.413548,549.081665
6151,68.333,1.75697E+12,144.223663,79.717941,548.520142,142.672211,55.452507,549.073364
6152,68.344,1.75697E+12,144.278839,79.809525,548.349792,142.626007,55.513855,549.079529
6153,68.355,1.75697E+12,144.286423,79.771904,548.387451,142.696121,55.498306,549.192627
6154,68.366,1.75697E+12,144.214371,79.925926,548.263794,142.714645,55.483269,549.235291
6155,68.377,1.75697E+12,144.272247,79.804512,548.357361,142.714478,55.535755,549.204712
6156,68.388,1.75697E+12,144.266922,79.83651,548.25,142.730118,55.422714,549.112976
6157,68.4,1.75697E+12,144.18689,79.873123,548.259033,142.701431,55.460026,549.264893
6158,68.411,1.75697E+12,144.123779,79.736679,548.533447,142.732727,55.528,549.090515
6159,68.422,1.75697E+12,144.257217,79.760895,548.408936,142.654343,55.462551,549.202942
6160,68.433,1.75697E+12,144.278458,79.750038,548.376648,142.725906,55.492981,549.305786
6161,68.444,1.75697E+12,144.174179,79.910767,548.293335,142.709976,55.532455,548.942627
6162,68.455,1.75697E+12,144.155823,79.744408,548.406738,142.736542,55.540794,549.250305
6163,68.466,1.75697E+12,144.230576,79.792633,548.383972,142.713516,55.438999,549.283752
6164,68.477,1.75697E+12,144.153137,79.624969,548.605286,142.683105,55.55257,549.138
6165,68.488,1.75697E+12,144.193924,79.714005,548.426453,142.714645,55.483269,549.235291
6166,68.5,1.75697E+12,144.268692,79.863174,548.295959,142.696121,55.498306,549.192627
6167,68.511,1.75697E+12,144.301651,79.758057,548.397156,142.716354,55.337971,549.093018
6168,68.522,1.75697E+12,144.295639,79.802673,548.390869,142.796219,55.387177,549.22345
6169,68.533,1.75697E+12,144.193024,79.844742,548.340881,142.752869,55.4842,549.183228
6170,68.544,1.75697E+12,144.306854,79.746567,548.553955,142.732727,55.528,549.090515
6171,68.555,1.75697E+12,144.194931,79.953598,548.224121,142.765015,55.525669,549.191895
6172,68.566,1.75697E+12,144.276764,79.72699,548.4552,142.619064,55.44334,549.042114
6173,68.577,1.75697E+12,144.193024,79.844742,548.340881,142.696121,55.498306,549.192627
6174,68.588,1.75697E+12,144.267014,79.703903,548.466492,142.749252,55.507477,549.223938
6175,68.6,1.75697E+12,144.228302,79.809875,548.382935,142.749161,55.364525,549.250977
6176,68.611,1.75697E+12,144.309494,79.853226,548.514221,142.703247,55.50877,549.230713
6177,68.622,1.75697E+12,144.295822,79.794678,548.285034,142.645493,55.430218,548.992859
6178,68.633,1.75697E+12,144.267014,79.703903,548.466492,142.669205,55.420757,548.9953
6179,68.644,1.75697E+12,144.268692,79.863174,548.295959,142.736542,55.540794,549.250305
6180,68.655,1.75697E+12,144.195068,79.736664,548.472107,142.683105,55.55257,549.138
6181,68.666,1.75697E+12,144.242722,79.835518,548.350769,142.661514,55.474102,549.204041
6182,68.677,1.75697E+12,144.257217,79.760895,548.408936,142.653671,55.467548,549.030762
6183,68.688,1.75697E+12,144.230942,79.853958,548.335022,142.653183,55.49157,549.219055
6184,68.7,1.75697E+12,144.184555,79.834557,548.393921,142.653671,55.467548,549.030762
6185,68.711,1.75697E+12,144.184387,79.844086,548.344482,142.705368,55.432163,549.293884
6186,68.722,1.75697E+12,144.211639,79.801071,548.397888,142.684509,55.598606,549.161255
6187,68.733,1.75697E+12,144.234787,79.914207,548.252808,142.599091,55.423714,549.267639
6188,68.744,1.75697E+12,144.217819,79.745209,548.363831,142.654404,55.461666,549.036865
6189,68.755,1.75697E+12,144.256668,79.719406,548.469971,142.653671,55.467548,549.030762
6190,68.766,1.75697E+12,144.266876,79.854073,548.306274,142.683395,55.531628,549.219055
6191,68.777,1.75697E+12,144.195129,79.68927,548.506104,142.63385,55.512844,549.222839
6192,68.788,1.75697E+12,144.179031,79.834381,548.37323,142.736542,55.540794,549.250305
